relic_name,reward_name,rarity,vaulted
Axi L4,Odonata Prime Blueprint,uncommon,True
Axi L4,Forma Blueprint,common,True
Axi L4,Bo Prime Ornament,common,True
Axi L4,Wyrm Prime Carapace,common,True
Axi L5,Limbo Prime Chassis Blueprint,rare,True
Axi L5,Akbronco Prime Link,uncommon,True
Axi L5,Kronen Prime Handle,uncommon,True
Axi L5,Fang Prime Blueprint,common,True
Axi L5,Burston Prime Blueprint,common,True
Axi L5,Rubico Prime Stock,common,True
Axi L6,Larkspur Prime Barrel,rare,True
Axi L6,Hildryn Prime Chassis Blueprint,uncommon,True
Axi L6,Cobra & Crane Prime Blade,uncommon,True
Axi L6,Zylok Prime Barrel,common,True
Axi L6,Fang Prime Blade,common,True
Axi L6,Paris Prime Blueprint,common,True
Axi M1,Mirage Prime Blueprint,rare,True
Axi M1,Orthos Prime Blueprint,uncommon,True
Axi M1,Rubico Prime Barrel,uncommon,True
Axi M1,Zhuge Prime String,common,True
Axi M1,Lex Prime Barrel,common,True
Axi M1,Mesa Prime Chassis Blueprint,common,True
Axi M2,Magnus Prime Barrel,rare,True
Axi M2,Panthera Prime Stock,uncommon,True
Axi M2,Nezha Prime Blueprint,uncommon,True
Axi M2,Bronco Prime Receiver,common,True
Axi M2,Titania Prime Chassis Blueprint,common,True
Axi M2,Burston Prime Blueprint,common,True
Axi M3,Mesa Prime Neuroptics Blueprint,rare,True
Axi M3,Hydroid Prime Neuroptics Blueprint,uncommon,True
Axi M3,Ballistica Prime Upper Limb,uncommon,True
Axi M3,Akjagara Prime Blueprint,common,True
Axi M3,Fang Prime Blade,common,True
Axi M3,Forma Blueprint,common,True
Axi M4,Mesa Prime Neuroptics Blueprint,rare,True
Axi M4,Redeemer Prime Blueprint,uncommon,True
Axi M4,Limbo Prime Neuroptics Blueprint,uncommon,True
Axi M4,Destreza Prime Handle,common,True
Axi M4,Vasto Prime Barrel,common,True
Axi M4,Forma Blueprint,common,True
Axi M5,Magnus Prime Barrel,rare,True
Axi M5,Magnus Prime Receiver,uncommon,True
Axi M5,Akmagnus Prime Link,uncommon,True
Axi M5,Magnus Prime Blueprint,common,True
Axi M5,Akmagnus Prime Blueprint,common,True
Axi M5,Forma Blueprint,common,True
Axi M6,Masseter Prime Blade,rare,True
Axi M6,Cedo Prime Receiver,uncommon,True
Axi M6,Xaku Prime Systems Blueprint,uncommon,True
Axi M6,Burston Prime Blueprint,common,True
Axi M6,Acceltra Prime Blueprint,common,True
Axi M6,Grendel Prime Neuroptics Blueprint,common,True
Axi N1,Akstiletto Prime Link,uncommon,True
Axi N1,Braton Prime Blueprint,common,True
Axi N1,Forma Blueprint,common,True
Axi N1,Odonata Prime Wings Blueprint,uncommon,True
Axi N1,Fang Prime Blade,common,True
Axi N1,Ash Prime Systems Blueprint,rare,True
Axi N10,Nidus Prime Neuroptics Blueprint,rare,True
Axi N10,Bronco Prime Barrel,uncommon,True
Axi N10,Phantasma Prime Blueprint,uncommon,True
Axi N10,Harrow Prime Chassis Blueprint,common,True
Axi N10,Afuris Prime Barrel,common,True
Axi N10,Tatsu Prime Blueprint,common,True
Axi N11,Nagantaka Prime Blueprint,rare,True
Axi N11,Garuda Prime Chassis Blueprint,uncommon,True
Axi N11,Fang Prime Handle,uncommon,True
Axi N11,Khora Prime Systems Blueprint,common,True
Axi N11,Burston Prime Receiver,common,True
Axi N11,Forma Blueprint,common,True
Axi N12,Nidus Prime Chassis Blueprint,rare,True
Axi N12,Saryn Prime Blueprint,uncommon,True
Axi N12,Strun Prime Barrel,uncommon,True
Axi N12,Nikana Prime Blueprint,common,True
Axi N12,Paris Prime String,common,True
Axi N12,Forma Blueprint,common,True
Axi N13,Nautilus Prime Cerebrum,rare,True
Axi N13,Kompressa Prime Receiver,uncommon,True
Axi N13,2X Forma Blueprint,uncommon,True
Axi N13,Quassus Prime Handle,common,True
Axi N13,Protea Prime Blueprint,common,True
Axi N13,Okina Prime Blade,common,True
Axi N14,Nami Skyla Prime Blade,rare,
Axi N14,Nautilus Prime Carapace,uncommon,
Axi N14,Ballistica Prime Upper Limb,uncommon,
Axi N14,Hydroid Prime Chassis Blueprint,common,
Axi N14,Bronco Prime Blueprint,common,
Axi N14,Forma Blueprint,common,
Axi N2,Carrier Prime Carapace,common,True
Axi N2,Lex Prime Receiver,common,True
Axi N2,2X Forma Blueprint,uncommon,True
Axi N2,Nikana Prime Hilt,rare,True
Axi N2,Ash Prime Neuroptics Blueprint,uncommon,True
Axi N2,Bronco Prime Blueprint,common,True
Axi N3,Nekros Prime Blueprint,rare,True
Axi N3,Volt Prime Blueprint,uncommon,True
Axi N3,Bronco Prime Barrel,uncommon,True
Axi N3,Paris Prime Upper Limb,common,True
Axi N3,Dual Kamas Prime Blueprint,common,True
Axi N3,Forma Blueprint,common,True
Axi N4,Nikana Prime Hilt,rare,True
Axi N4,Hydroid Prime Neuroptics Blueprint,uncommon,True
Axi N4,Fragor Prime Handle,uncommon,True
Axi N4,Cernos Prime Upper Limb,common,True
Axi N4,Nekros Prime Chassis Blueprint,common,True
Axi N4,Galatine Prime Blade,common,True
Axi N5,Nami Skyla Prime Blade,rare,True
Axi N5,Nekros Prime Neuroptics Blueprint,uncommon,True
Axi N5,Helios Prime Systems,uncommon,True
Axi N5,Euphona Prime Blueprint,common,True
Axi N5,Oberon Prime Chassis Blueprint,common,True
Axi N5,Lex Prime Barrel,common,True
Axi N6,Nikana Prime Hilt,rare,True
Axi N6,Saryn Prime Blueprint,uncommon,True
Axi N6,Braton Prime Receiver,uncommon,True
Axi N6,Nikana Prime Blueprint,common,True
Axi N6,Braton Prime Barrel,common,True
Axi N6,Lex Prime Receiver,common,True
Axi N7,Nezha Prime Chassis Blueprint,rare,True
Axi N7,Dethcube Prime Carapace,uncommon,True
Axi N7,2X Forma Blueprint,uncommon,True
Axi N7,Baza Prime Receiver,common,True
Axi N7,Astilla Prime Receiver,common,True
Axi N7,Octavia Prime Systems Blueprint,common,True
Axi N8,Nezha Prime Neuroptics Blueprint,rare,True
Axi N8,Pandero Prime Barrel,uncommon,True
Axi N8,Strun Prime Barrel,uncommon,True
Axi N8,Forma Blueprint,common,True
Axi N8,Braton Prime Receiver,common,True
Axi N8,Bronco Prime Blueprint,common,True
Axi N9,Nidus Prime Neuroptics Blueprint,rare,True
Axi N9,Phantasma Prime Blueprint,uncommon,True
Axi N9,Astilla Prime Blueprint,uncommon,True
Axi N9,Pandero Prime Blueprint,common,True
Axi N9,Forma Blueprint,common,True
Axi N9,Bronco Prime Blueprint,common,True
Axi O1,Oberon Prime Systems Blueprint,rare,True
Axi O1,Akstiletto Prime Receiver,uncommon,True
Axi O1,Galatine Prime Handle,uncommon,True
Axi O1,Euphona Prime Blueprint,common,True
Axi O1,Paris Prime Blueprint,common,True
Axi O1,Forma Blueprint,common,True
Axi O2,Oberon Prime Systems Blueprint,rare,True
Axi O2,Tiberon Prime Blueprint,uncommon,True
Axi O2,Helios Prime Systems,uncommon,True
Axi O2,Galatine Prime Blade,common,True
Axi O2,Paris Prime String,common,True
Axi O2,Fang Prime Blade,common,True
Axi O3,Oberon Prime Systems Blueprint,rare,True
Axi O3,Venka Prime Blueprint,uncommon,True
Axi O3,Zephyr Prime Chassis Blueprint,uncommon,True
Axi O3,Destreza Prime Handle,common,True
Axi O3,Burston Prime Stock,common,True
Axi O3,Forma Blueprint,common,True
Axi O4,Oberon Prime Systems Blueprint,rare,True
Axi O4,Gram Prime Blueprint,uncommon,True
Axi O4,Tiberon Prime Blueprint,uncommon,True
Axi O4,Destreza Prime Handle,common,True
Axi O4,Zephyr Prime Neuroptics Blueprint,common,True
Axi O4,Lex Prime Blueprint,common,True
Axi O5,Octavia Prime Blueprint,rare,True
Axi O5,Inaros Prime Chassis Blueprint,uncommon,True
Axi O5,Fang Prime Handle,uncommon,True
Axi O5,Lex Prime Receiver,common,True
Axi O5,Nezha Prime Systems Blueprint,common,True
Axi O5,Panthera Prime Blueprint,common,True
Axi O6,Okina Prime Blueprint,rare,True
Axi O6,Zylok Prime Receiver,uncommon,True
Axi O6,Acceltra Prime Receiver,uncommon,True
Axi O6,Forma Blueprint,common,True
Axi O6,Epitaph Prime Blueprint,common,True
Axi O6,Braton Prime Blueprint,common,True
Axi P1,Pyrana Prime Blueprint,rare,True
Axi P1,Ninkondi Prime Chain,uncommon,True
Axi P1,Kogake Prime Blueprint,uncommon,True
Axi P1,Forma Blueprint,common,True
Axi P1,Equinox Prime Chassis Blueprint,common,True
Axi P1,Akjagara Prime Blueprint,common,True
Axi P10,Perigale Prime Barrel,rare,False
Axi P10,Athodai Prime Receiver,uncommon,False
Axi P10,Lavos Prime Neuroptics Blueprint,uncommon,False
Axi P10,Fang Prime Blade,common,False
Axi P10,Forma Blueprint,common,False
Axi P10,Caliban Prime Chassis Blueprint,common,False
Axi P2,Pyrana Prime Blueprint,rare,True
Axi P2,Destreza Prime Blueprint,uncommon,True
Axi P2,Rubico Prime Stock,uncommon,True
Axi P2,Dethcube Prime Systems,common,True
Axi P2,Bronco Prime Blueprint,common,True
Axi P2,Tiberon Prime Receiver,common,True
Axi P3,Pyrana Prime Blueprint,rare,True
Axi P3,Wukong Prime Systems Blueprint,uncommon,True
Axi P3,Burston Prime Barrel,uncommon,True
Axi P3,Forma Blueprint,common,True
Axi P3,Bronco Prime Blueprint,common,True
Axi P3,Zhuge Prime Grip,common,True
Axi P4,Pangolin Prime Blueprint,rare,True
Axi P4,Strun Prime Barrel,uncommon,True
Axi P4,Corinth Prime Receiver,uncommon,True
Axi P4,Pandero Prime Blueprint,common,True
Axi P4,Knell Prime Blueprint,common,True
Axi P4,Fang Prime Handle,common,True
Axi P5,Pandero Prime Receiver,rare,True
Axi P5,Tenora Prime Stock,uncommon,True
Axi P5,Vasto Prime Blueprint,uncommon,True
Axi P5,Octavia Prime Neuroptics Blueprint,common,True
Axi P5,Vasto Prime Barrel,common,True
Axi P5,Forma Blueprint,common,True
Axi P6,Phantasma Prime Stock,rare,True
Axi P6,2X Forma Blueprint,uncommon,True
Axi P6,Masseter Prime Blueprint,uncommon,True
Axi P6,Hystrix Prime Barrel,common,True
Axi P6,Orthos Prime Handle,common,True
Axi P6,Hildryn Prime Systems Blueprint,common,True
Axi P7,Protea Prime Chassis Blueprint,rare,True
Axi P7,Braton Prime Stock,uncommon,True
Axi P7,2X Forma Blueprint,uncommon,True
Axi P7,Baruuk Prime Systems Blueprint,common,True
Axi P7,Fang Prime Blade,common,True
Axi P7,Tatsu Prime Blueprint,common,True
Axi P8,Protea Prime Chassis Blueprint,rare,True
Axi P8,Epitaph Prime Barrel,uncommon,True
Axi P8,2X Forma Blueprint,uncommon,True
Axi P8,Dual Zoren Prime Handle,common,True
Axi P8,Velox Prime Receiver,common,True
Axi P8,Fang Prime Blueprint,common,True
Axi P9,Protea Prime Systems Blueprint,rare,True
Axi P9,2X Forma Blueprint,uncommon,True
Axi P9,Gauss Prime Neuroptics Blueprint,uncommon,True
Axi P9,Orthos Prime Handle,common,True
Axi P9,Gunsen Prime Blueprint,common,True
Axi P9,Trumna Prime Blueprint,common,True
Axi R1,Rhino Prime Blueprint,rare,True
Axi R1,Dakra Prime Blueprint,uncommon,True
Axi R1,Ankyros Prime Blade,uncommon,True
Axi R1,Boltor Prime Stock,common,True
Axi R1,Mag Prime Systems Blueprint,common,True
Axi R1,Boar Prime Receiver,common,True
Axi R2,Redeemer Prime Handle,rare,True
Axi R2,Mirage Prime Systems Blueprint,uncommon,True
Axi R2,Chroma Prime Chassis Blueprint,uncommon,True
Axi R2,Lex Prime Receiver,common,True
Axi R2,Forma Blueprint,common,True
Axi R2,Destreza Prime Handle,common,True
Axi R3,Redeemer Prime Handle,rare,True
Axi R3,Wukong Prime Systems Blueprint,uncommon,True
Axi R3,Akjagara Prime Link,uncommon,True
Axi R3,Stradavar Prime Stock,common,True
Axi R3,Fang Prime Blade,common,True
Axi R3,Zephyr Prime Neuroptics Blueprint,common,True
Axi R4,Rhino Prime Blueprint,rare,True
Axi R4,Ember Prime Systems Blueprint,uncommon,True
Axi R4,Glaive Prime Disc,uncommon,True
Axi R4,Boltor Prime Stock,common,True
Axi R4,Burston Prime Blueprint,common,True
Axi R4,Forma Blueprint,common,True
Axi S1,Forma Blueprint,common,True
Axi S1,Bronco Prime Receiver,common,True
Axi S1,Akbronco Prime Link,uncommon,True
Axi S1,Bronco Prime Blueprint,common,True
Axi S1,Scindo Prime Blade,rare,True
Axi S1,Trinity Prime Blueprint,uncommon,True
Axi S10,Scourge Prime Barrel,rare,True
Axi S10,Bronco Prime Barrel,uncommon,True
Axi S10,Panthera Prime Stock,uncommon,True
Axi S10,Nagantaka Prime Barrel,common,True
Axi S10,Guandao Prime Blade,common,True
Axi S10,Forma Blueprint,common,True
Axi S11,Scourge Prime Blueprint,rare,True
Axi S11,Octavia Prime Chassis Blueprint,uncommon,True
Axi S11,Paris Prime Upper Limb,uncommon,True
Axi S11,Akbronco Prime Blueprint,common,True
Axi S11,Panthera Prime Blueprint,common,True
Axi S11,Fang Prime Handle,common,True
Axi S12,Scourge Prime Blueprint,rare,True
Axi S12,Tenora Prime Stock,uncommon,True
Axi S12,Harrow Prime Neuroptics Blueprint,uncommon,True
Axi S12,Nezha Prime Systems Blueprint,common,True
Axi S12,Lex Prime Receiver,common,True
Axi S12,Paris Prime Lower Limb,common,True
Axi S13,Sybaris Prime Barrel,rare,True
Axi S13,Baza Prime Blueprint,uncommon,True
Axi S13,Ivara Prime Blueprint,uncommon,True
Axi S13,Aksomati Prime Receiver,common,True
Axi S13,Forma Blueprint,common,True
Axi S13,Braton Prime Blueprint,common,True
Axi S14,Scourge Prime Barrel,rare,True
Axi S14,Gara Prime Neuroptics Blueprint,uncommon,True
Axi S14,2X Forma Blueprint,uncommon,True
Axi S14,Lex Prime Blueprint,common,True
Axi S14,Magnus Prime Blueprint,common,True
Axi S14,Nagantaka Prime Barrel,common,True
Axi S15,Scourge Prime Blueprint,rare,True
Axi S15,Knell Prime Receiver,uncommon,True
Axi S15,Vasto Prime Blueprint,uncommon,True
Axi S15,Harrow Prime Chassis Blueprint,common,True
Axi S15,Lex Prime Receiver,common,True
Axi S15,Forma Blueprint,common,True
Axi S16,Shade Prime Carapace,rare,True
Axi S16,Nautilus Prime Systems,uncommon,True
Axi S16,Protea Prime Neuroptics Blueprint,uncommon,True
Axi S16,Larkspur Prime Blueprint,common,True
Axi S16,Akbronco Prime Blueprint,common,True
Axi S16,Lex Prime Receiver,common,True
Axi S17,Sevagoth Prime Chassis Blueprint,rare,True
Axi S17,Braton Prime Receiver,uncommon,True
Axi S17,2X Forma Blueprint,uncommon,True
Axi S17,Paris Prime Blueprint,common,True
Axi S17,Hildryn Prime Systems Blueprint,common,True
Axi S17,Grendel Prime Neuroptics Blueprint,common,True
Axi S18,Sevagoth Prime Chassis Blueprint,rare,True
Axi S18,Vadarya Prime Receiver,uncommon,True
Axi S18,Velox Prime Blueprint,uncommon,True
Axi S18,Forma Blueprint,common,True
Axi S18,Paris Prime String,common,True
Axi S18,Cedo Prime Stock,common,True
Axi S19,Shade Prime Carapace,rare,True
Axi S19,Gunsen Prime Handle,uncommon,True
Axi S19,Fulmin Prime Stock,uncommon,True
Axi S19,Hildryn Prime Systems Blueprint,common,True
Axi S19,Burston Prime Blueprint,common,True
Axi S19,Forma Blueprint,common,True
Axi S2,Sicarus Prime Receiver,rare,True
Axi S2,2X Forma Blueprint,uncommon,True
Axi S2,Ember Prime Systems Blueprint,uncommon,True
Axi S2,Wyrm Prime Blueprint,common,True
Axi S2,Loki Prime Blueprint,common,True
Axi S2,Latron Prime Receiver,common,True
Axi S20,Sarofang Prime Blade,rare,False
Axi S20,Orthos Prime Blueprint,uncommon,False
Axi S20,Xaku Prime Systems Blueprint,uncommon,False
Axi S20,Paris Prime String,common,False
Axi S20,Forma Blueprint,common,False
Axi S20,Dual Zoren Prime Handle,common,False
Axi S21,Steflos Prime Barrel,rare,
Axi S21,2X Forma Blueprint,uncommon,
Axi S21,Gyre Prime Blueprint,uncommon,
Axi S21,Caliban Prime Chassis Blueprint,common,
Axi S21,Dual Zoren Prime Handle,common,
Axi S21,Cedo Prime Stock,common,
Axi S3,Scindo Prime Blade,rare,True
Axi S3,Nyx Prime Systems Blueprint,uncommon,True
Axi S3,Ankyros Prime Blade,uncommon,True
Axi S3,Rhino Prime Systems Blueprint,common,True
Axi S3,Boltor Prime Stock,common,True
Axi S3,Hikou Prime Stars,common,True
Axi S4,Soma Prime Stock,rare,True
Axi S4,Nova Prime Blueprint,uncommon,True
Axi S4,Dakra Prime Blade,uncommon,True
Axi S4,Mag Prime Systems Blueprint,common,True
Axi S4,Boar Prime Receiver,common,True
Axi S4,Forma Blueprint,common,True
Axi S5,Spira Prime Pouch,rare,True
Axi S5,Nikana Prime Blade,uncommon,True
Axi S5,2X Forma Blueprint,uncommon,True
Axi S5,Saryn Prime Systems Blueprint,common,True
Axi S5,Venka Prime Blades,common,True
Axi S5,Cernos Prime Grip,common,True
Axi S6,Sybaris Prime Barrel,rare,True
Axi S6,Tigris Prime Barrel,uncommon,True
Axi S6,Silva & Aegis Prime Blade,uncommon,True
Axi S6,Nekros Prime Chassis Blueprint,common,True
Axi S6,Burston Prime Blueprint,common,True
Axi S6,Forma Blueprint,common,True
Axi S7,Soma Prime Stock,rare,True
Axi S7,Trinity Prime Chassis Blueprint,uncommon,True
Axi S7,Kavasa Prime Kubrow Collar Blueprint,uncommon,True
Axi S7,Forma Blueprint,common,True
Axi S7,Nova Prime Systems Blueprint,common,True
Axi S7,Vasto Prime Barrel,common,True
Axi S8,Scindo Prime Blade,rare,False
Axi S8,Venka Prime Blueprint,uncommon,False
Axi S8,Nyx Prime Chassis Blueprint,uncommon,False
Axi S8,Cernos Prime Grip,common,False
Axi S8,Hikou Prime Blueprint,common,False
Axi S8,Forma Blueprint,common,False
Axi S9,Scourge Prime Blueprint,rare,True
Axi S9,Nezha Prime Blueprint,uncommon,True
Axi S9,Gara Prime Chassis Blueprint,uncommon,True
Axi S9,Guandao Prime Blade,common,True
Axi S9,Titania Prime Chassis Blueprint,common,True
Axi S9,Forma Blueprint,common,True
Axi T1,Tigris Prime Blueprint,rare,True
Axi T1,Akstiletto Prime Receiver,uncommon,True
Axi T1,Burston Prime Barrel,uncommon,True
Axi T1,Vectis Prime Barrel,common,True
Axi T1,Odonata Prime Harness Blueprint,common,True
Axi T1,Saryn Prime Systems Blueprint,common,True
Axi T10,Tatsu Prime Handle,rare,True
Axi T10,2X Forma Blueprint,uncommon,True
Axi T10,Orthos Prime Blade,uncommon,True
Axi T10,Magnus Prime Blueprint,common,True
Axi T10,Corvas Prime Receiver,common,True
Axi T10,Bronco Prime Receiver,common,True
Axi T11,Tigris Prime Blueprint,rare,True
Axi T11,Harrow Prime Neuroptics Blueprint,uncommon,True
Axi T11,Scourge Prime Handle,uncommon,True
Axi T11,Galatine Prime Blade,common,True
Axi T11,Burston Prime Blueprint,common,True
Axi T11,Forma Blueprint,common,True
Axi T12,Trumna Prime Receiver,rare,True
Axi T12,Gunsen Prime Handle,uncommon,True
Axi T12,Protea Prime Neuroptics Blueprint,uncommon,True
Axi T12,Lex Prime Blueprint,common,True
Axi T12,Forma Blueprint,common,True
Axi T12,Hildryn Prime Systems Blueprint,common,True
Axi T13,Trumna Prime Barrel,rare,False
Axi T13,2X Forma Blueprint,uncommon,False
Axi T13,Gyre Prime Chassis Blueprint,uncommon,False
Axi T13,Burston Prime Stock,common,False
Axi T13,Xaku Prime Neuroptics Blueprint,common,False
Axi T13,Quassus Prime Handle,common,False
Axi T2,Tipedo Prime Handle,rare,True
Axi T2,2X Forma Blueprint,uncommon,True
Axi T2,Burston Prime Barrel,uncommon,True
Axi T2,Kogake Prime Boot,common,True
Axi T2,Stradavar Prime Stock,common,True
Axi T2,Mirage Prime Neuroptics Blueprint,common,True
Axi T3,Tipedo Prime Handle,rare,True
Axi T3,Equinox Prime Blueprint,uncommon,True
Axi T3,2X Forma Blueprint,uncommon,True
Axi T3,Limbo Prime Systems Blueprint,common,True
Axi T3,Paris Prime Lower Limb,common,True
Axi T3,Burston Prime Blueprint,common,True
Axi T4,Tipedo Prime Handle,rare,True
Axi T4,Zhuge Prime Blueprint,uncommon,True
Axi T4,Equinox Prime Blueprint,uncommon,True
Axi T4,Corinth Prime Blueprint,common,True
Axi T4,Wukong Prime Neuroptics Blueprint,common,True
Axi T4,Braton Prime Blueprint,common,True
Axi T5,Titania Prime Systems Blueprint,rare,True
Axi T5,Gram Prime Blueprint,uncommon,True
Axi T5,2X Forma Blueprint,uncommon,True
Axi T5,Zhuge Prime String,common,True
Axi T5,Chroma Prime Blueprint,common,True
Axi T5,Rubico Prime Receiver,common,True
Axi T6,Tekko Prime Blade,rare,True
Axi T6,Tenora Prime Stock,uncommon,True
Axi T6,Wukong Prime Chassis Blueprint,uncommon,True
Axi T6,Forma Blueprint,common,True
Axi T6,Paris Prime String,common,True
Axi T6,Zakti Prime Receiver,common,True
Axi T7,Tekko Prime Blade,rare,True
Axi T7,Pangolin Prime Blade,uncommon,True
Axi T7,Corinth Prime Receiver,uncommon,True
Axi T7,Inaros Prime Systems Blueprint,common,True
Axi T7,Bronco Prime Receiver,common,True
Axi T7,Forma Blueprint,common,True
Axi T8,Tenora Prime Receiver,rare,True
Axi T8,Magnus Prime Receiver,uncommon,True
Axi T8,Harrow Prime Neuroptics Blueprint,uncommon,True
Axi T8,Paris Prime Lower Limb,common,True
Axi T8,Strun Prime Receiver,common,True
Axi T8,Forma Blueprint,common,True
Axi T9,Tipedo Prime Handle,rare,True
Axi T9,Equinox Prime Neuroptics Blueprint,uncommon,True
Axi T9,Zhuge Prime Blueprint,uncommon,True
Axi T9,Ninkondi Prime Blueprint,common,True
Axi T9,Fang Prime Blade,common,True
Axi T9,Lex Prime Receiver,common,True
Axi V1,Odonata Prime Systems Blueprint,common,True
Axi V1,Vauban Prime Chassis Blueprint,rare,True
Axi V1,Carrier Prime Systems,common,True
Axi V1,Dual Kamas Prime Blueprint,common,True
Axi V1,Volt Prime Neuroptics Blueprint,uncommon,True
Axi V1,2X Forma Blueprint,uncommon,True
Axi V10,Venka Prime Gauntlet,rare,False
Axi V10,2X Forma Blueprint,uncommon,False
Axi V10,Valkyr Prime Systems Blueprint,uncommon,False
Axi V10,Hikou Prime Stars,common,False
Axi V10,Cernos Prime String,common,False
Axi V10,Lex Prime Receiver,common,False
Axi V11,Volnus Prime Handle,rare,True
Axi V11,Titania Prime Blueprint,uncommon,True
Axi V11,Astilla Prime Stock,uncommon,True
